event_id,source_hypothesis_id,ensemble_id,particle_id,timestamp,sim_hours,backtracked_hours,latitude,longitude,wind_drift_factor,diffusion_m2s
EVT0002,EVT0002-H05,5,210,2026-01-13T13:49:27Z,205.824,0.0,38.115759,18.327622,0.02515,9.777
EVT0002,EVT0002-H05,5,125,2026-01-13T13:49:27Z,205.824,0.0,38.108611,18.303982,0.02515,9.777
EVT0002,EVT0002-H05,5,201,2026-01-13T13:49:27Z,205.824,0.0,38.121011,18.321152,0.02515,9.777
EVT0002,EVT0002-H05,5,36,2026-01-13T13:49:27Z,205.824,0.0,38.122289,18.280974,0.02515,9.777
EVT0002,EVT0002-H05,5,118,2026-01-13T13:49:27Z,205.824,0.0,38.12593,18.324051,0.02515,9.777
EVT0002,EVT0002-H05,5,136,2026-01-13T13:49:27Z,205.824,0.0,38.117682,18.335465,0.02515,9.777
EVT0002,EVT0002-H05,5,3,2026-01-13T13:49:27Z,205.824,0.0,38.128143,18.30377,0.02515,9.777
EVT0002,EVT0002-H05,5,95,2026-01-13T13:49:27Z,205.824,0.0,38.115344,18.285828,0.02515,9.777
EVT0002,EVT0002-H05,5,69,2026-01-13T13:49:27Z,205.824,0.0,38.124477,18.319042,0.02515,9.777
EVT0002,EVT0002-H05,5,19,2026-01-13T13:49:27Z,205.824,0.0,38.121198,18.356293,0.02515,9.777
EVT0002,EVT0002-H05,5,27,2026-01-13T13:49:27Z,205.824,0.0,38.130381,18.264231,0.02515,9.777
EVT0002,EVT0002-H05,5,184,2026-01-13T13:49:27Z,205.824,0.0,38.131392,18.278293,0.02515,9.777
EVT0002,EVT0002-H05,5,214,2026-01-13T13:49:27Z,205.824,0.0,38.107484,18.308448,0.02515,9.777
EVT0002,EVT0002-H05,5,135,2026-01-13T13:49:27Z,205.824,0.0,38.11675,18.287702,0.02515,9.777
EVT0002,EVT0002-H05,5,165,2026-01-13T13:49:27Z,205.824,0.0,38.103827,18.331742,0.02515,9.777
EVT0002,EVT0002-H05,5,156,2026-01-13T13:49:27Z,205.824,0.0,38.113984,18.321257,0.02515,9.777
EVT0002,EVT0002-H05,5,191,2026-01-13T13:49:27Z,205.824,0.0,38.126883,18.344797,0.02515,9.777
EVT0002,EVT0002-H05,5,59,2026-01-13T13:49:27Z,205.824,0.0,38.11192,18.316872,0.02515,9.777
EVT0002,EVT0002-H05,5,190,2026-01-13T13:49:27Z,205.824,0.0,38.135746,18.280902,0.02515,9.777
EVT0002,EVT0002-H05,5,67,2026-01-13T09:49:27Z,201.824,4.0,38.149753,18.33426,0.02515,9.777
EVT0002,EVT0002-H05,5,138,2026-01-13T09:49:27Z,201.824,4.0,38.125459,18.246179,0.02515,9.777
EVT0002,EVT0002-H05,5,240,2026-01-13T09:49:27Z,201.824,4.0,38.095878,18.367003,0.02515,9.777
EVT0002,EVT0002-H05,5,116,2026-01-13T09:49:27Z,201.824,4.0,38.1216,18.362138,0.02515,9.777
EVT0002,EVT0002-H05,5,208,2026-01-13T09:49:27Z,201.824,4.0,38.076818,18.35555,0.02515,9.777
EVT0002,EVT0002-H05,5,229,2026-01-13T09:49:27Z,201.824,4.0,38.099647,18.34988,0.02515,9.777
EVT0002,EVT0002-H05,5,115,2026-01-13T09:49:27Z,201.824,4.0,38.054344,18.290955,0.02515,9.777
EVT0002,EVT0002-H05,5,37,2026-01-13T09:49:27Z,201.824,4.0,38.146017,18.294503,0.02515,9.777
EVT0002,EVT0002-H05,5,241,2026-01-13T09:49:27Z,201.824,4.0,38.123305,18.308379,0.02515,9.777
EVT0002,EVT0002-H05,5,161,2026-01-13T09:49:27Z,201.824,4.0,38.09369,18.287491,0.02515,9.777
EVT0002,EVT0002-H05,5,42,2026-01-13T09:49:27Z,201.824,4.0,38.103585,18.22068,0.02515,9.777
EVT0002,EVT0002-H05,5,10,2026-01-13T09:49:27Z,201.824,4.0,38.080697,18.270921,0.02515,9.777
EVT0002,EVT0002-H05,5,200,2026-01-13T09:49:27Z,201.824,4.0,38.12551,18.217304,0.02515,9.777
EVT0002,EVT0002-H05,5,213,2026-01-13T09:49:27Z,201.824,4.0,38.116687,18.184261,0.02515,9.777
EVT0002,EVT0002-H05,5,84,2026-01-13T09:49:27Z,201.824,4.0,38.141429,18.275546,0.02515,9.777
EVT0002,EVT0002-H05,5,211,2026-01-13T09:49:27Z,201.824,4.0,38.117862,18.3038,0.02515,9.777
EVT0002,EVT0002-H05,5,222,2026-01-13T09:49:27Z,201.824,4.0,38.150478,18.226274,0.02515,9.777
EVT0002,EVT0002-H05,5,40,2026-01-13T09:49:27Z,201.824,4.0,38.128472,18.251357,0.02515,9.777
EVT0002,EVT0002-H05,5,55,2026-01-13T09:49:27Z,201.824,4.0,38.115245,18.234857,0.02515,9.777
EVT0002,EVT0002-H05,5,53,2026-01-13T09:49:27Z,201.824,4.0,38.156045,18.228458,0.02515,9.777
EVT0002,EVT0002-H05,5,81,2026-01-13T09:49:27Z,201.824,4.0,38.084813,18.288368,0.02515,9.777
EVT0002,EVT0002-H05,5,49,2026-01-13T09:49:27Z,201.824,4.0,38.111477,18.35861,0.02515,9.777
EVT0002,EVT0002-H05,5,186,2026-01-13T09:49:27Z,201.824,4.0,38.1256,18.392122,0.02515,9.777
EVT0002,EVT0002-H05,5,101,2026-01-13T09:49:27Z,201.824,4.0,38.111597,18.260878,0.02515,9.777
EVT0002,EVT0002-H05,5,38,2026-01-13T09:49:27Z,201.824,4.0,38.131935,18.336823,0.02515,9.777
EVT0002,EVT0002-H05,5,192,2026-01-13T09:49:27Z,201.824,4.0,38.11954,18.357364,0.02515,9.777
EVT0002,EVT0002-H05,5,73,2026-01-13T09:49:27Z,201.824,4.0,38.117161,18.366121,0.02515,9.777
EVT0002,EVT0002-H05,5,98,2026-01-13T09:49:27Z,201.824,4.0,38.126557,18.315542,0.02515,9.777
EVT0002,EVT0002-H05,5,231,2026-01-13T09:49:27Z,201.824,4.0,38.100036,18.279238,0.02515,9.777
EVT0002,EVT0002-H05,5,44,2026-01-13T09:49:27Z,201.824,4.0,38.088325,18.269483,0.02515,9.777
EVT0002,EVT0002-H05,5,132,2026-01-13T09:49:27Z,201.824,4.0,38.107331,18.26062,0.02515,9.777
EVT0002,EVT0002-H05,5,219,2026-01-13T09:49:27Z,201.824,4.0,38.079747,18.31311,0.02515,9.777
EVT0002,EVT0002-H05,5,154,2026-01-13T09:49:27Z,201.824,4.0,38.138875,18.44534,0.02515,9.777
EVT0002,EVT0002-H05,5,103,2026-01-13T09:49:27Z,201.824,4.0,38.072977,18.437147,0.02515,9.777
EVT0002,EVT0002-H05,5,245,2026-01-13T09:49:27Z,201.824,4.0,38.141977,18.416677,0.02515,9.777
EVT0002,EVT0002-H05,5,163,2026-01-13T09:49:27Z,201.824,4.0,38.083299,18.296599,0.02515,9.777
EVT0002,EVT0002-H05,5,145,2026-01-13T09:49:27Z,201.824,4.0,38.114037,18.274788,0.02515,9.777
EVT0002,EVT0002-H05,5,216,2026-01-13T09:49:27Z,201.824,4.0,38.086588,18.282137,0.02515,9.777
EVT0002,EVT0002-H05,5,12,2026-01-13T09:49:27Z,201.824,4.0,38.128685,18.334356,0.02515,9.777
EVT0002,EVT0002-H05,5,223,2026-01-13T09:49:27Z,201.824,4.0,38.147221,18.315808,0.02515,9.777
EVT0002,EVT0002-H05,5,142,2026-01-13T09:49:27Z,201.824,4.0,38.10327,18.345388,0.02515,9.777
EVT0002,EVT0002-H05,5,57,2026-01-13T09:49:27Z,201.824,4.0,38.115287,18.224006,0.02515,9.777
EVT0002,EVT0002-H05,5,26,2026-01-13T09:49:27Z,201.824,4.0,38.131944,18.291202,0.02515,9.777
EVT0002,EVT0002-H05,5,78,2026-01-13T09:49:27Z,201.824,4.0,38.097559,18.355552,0.02515,9.777
EVT0002,EVT0002-H05,5,106,2026-01-13T09:49:27Z,201.824,4.0,38.115624,18.291371,0.02515,9.777
EVT0002,EVT0002-H05,5,51,2026-01-13T09:49:27Z,201.824,4.0,38.107662,18.415501,0.02515,9.777
EVT0002,EVT0002-H05,5,220,2026-01-13T09:49:27Z,201.824,4.0,38.102034,18.406016,0.02515,9.777
EVT0002,EVT0002-H05,5,24,2026-01-13T09:49:27Z,201.824,4.0,38.103829,18.284066,0.02515,9.777
EVT0002,EVT0002-H05,5,90,2026-01-13T09:49:27Z,201.824,4.0,38.12094,18.255774,0.02515,9.777
EVT0002,EVT0002-H05,5,66,2026-01-13T09:49:27Z,201.824,4.0,38.086123,18.411692,0.02515,9.777
EVT0002,EVT0002-H05,5,137,2026-01-13T09:49:27Z,201.824,4.0,38.117958,18.302764,0.02515,9.777
EVT0002,EVT0002-H05,5,71,2026-01-13T09:49:27Z,201.824,4.0,38.111245,18.412718,0.02515,9.777
EVT0002,EVT0002-H05,5,188,2026-01-13T09:49:27Z,201.824,4.0,38.144905,18.289019,0.02515,9.777
EVT0002,EVT0002-H05,5,153,2026-01-13T09:49:27Z,201.824,4.0,38.135946,18.303946,0.02515,9.777
EVT0002,EVT0002-H05,5,152,2026-01-13T09:49:27Z,201.824,4.0,38.13579,18.346581,0.02515,9.777
EVT0002,EVT0002-H05,5,114,2026-01-13T09:49:27Z,201.824,4.0,38.099925,18.312924,0.02515,9.777
EVT0002,EVT0002-H05,5,62,2026-01-13T09:49:27Z,201.824,4.0,38.124875,18.410581,0.02515,9.777
EVT0002,EVT0002-H05,5,94,2026-01-13T09:49:27Z,201.824,4.0,38.105154,18.301156,0.02515,9.777
EVT0002,EVT0002-H05,5,86,2026-01-13T09:49:27Z,201.824,4.0,38.115592,18.322066,0.02515,9.777
EVT0002,EVT0002-H05,5,60,2026-01-13T09:49:27Z,201.824,4.0,38.106642,18.299431,0.02515,9.777
EVT0002,EVT0002-H05,5,143,2026-01-13T09:49:27Z,201.824,4.0,38.150232,18.416816,0.02515,9.777
EVT0002,EVT0002-H05,5,210,2026-01-13T09:49:27Z,201.824,4.0,38.139414,18.363121,0.02515,9.777
EVT0002,EVT0002-H05,5,125,2026-01-13T09:49:27Z,201.824,4.0,38.153726,18.28192,0.02515,9.777
EVT0002,EVT0002-H05,5,201,2026-01-13T09:49:27Z,201.824,4.0,38.140827,18.362161,0.02515,9.777
EVT0002,EVT0002-H05,5,36,2026-01-13T09:49:27Z,201.824,4.0,38.144521,18.280447,0.02515,9.777
EVT0002,EVT0002-H05,5,118,2026-01-13T09:49:27Z,201.824,4.0,38.138119,18.28683,0.02515,9.777
EVT0002,EVT0002-H05,5,136,2026-01-13T09:49:27Z,201.824,4.0,38.102036,18.327212,0.02515,9.777
EVT0002,EVT0002-H05,5,3,2026-01-13T09:49:27Z,201.824,4.0,38.112024,18.305021,0.02515,9.777
EVT0002,EVT0002-H05,5,95,2026-01-13T09:49:27Z,201.824,4.0,38.10165,18.329639,0.02515,9.777
EVT0002,EVT0002-H05,5,69,2026-01-13T09:49:27Z,201.824,4.0,38.072763,18.362547,0.02515,9.777
EVT0002,EVT0002-H05,5,19,2026-01-13T09:49:27Z,201.824,4.0,38.124795,18.374561,0.02515,9.777
EVT0002,EVT0002-H05,5,27,2026-01-13T09:49:27Z,201.824,4.0,38.147723,18.2571,0.02515,9.777
EVT0002,EVT0002-H05,5,184,2026-01-13T09:49:27Z,201.824,4.0,38.104265,18.264544,0.02515,9.777
EVT0002,EVT0002-H05,5,214,2026-01-13T09:49:27Z,201.824,4.0,38.134239,18.293643,0.02515,9.777
EVT0002,EVT0002-H05,5,135,2026-01-13T09:49:27Z,201.824,4.0,38.131598,18.262782,0.02515,9.777
EVT0002,EVT0002-H05,5,165,2026-01-13T09:49:27Z,201.824,4.0,38.114262,18.349487,0.02515,9.777
EVT0002,EVT0002-H05,5,156,2026-01-13T09:49:27Z,201.824,4.0,38.089575,18.329193,0.02515,9.777
EVT0002,EVT0002-H05,5,191,2026-01-13T09:49:27Z,201.824,4.0,38.097311,18.309513,0.02515,9.777
EVT0002,EVT0002-H05,5,59,2026-01-13T09:49:27Z,201.824,4.0,38.14777,18.286072,0.02515,9.777
EVT0002,EVT0002-H05,5,190,2026-01-13T09:49:27Z,201.824,4.0,38.11233,18.242989,0.02515,9.777
EVT0003,EVT0003-H00,0,63,2026-01-11T11:52:26Z,155.874,0.0,35.900945,18.874255,0.032,9.0
EVT0003,EVT0003-H00,0,41,2026-01-11T11:52:26Z,155.874,0.0,35.907967,18.857023,0.032,9.0
EVT0003,EVT0003-H00,0,16,2026-01-11T11:52:26Z,155.874,0.0,35.908781,18.851498,0.032,9.0
EVT0003,EVT0003-H00,0,72,2026-01-11T11:52:26Z,155.874,0.0,35.897085,18.865704,0.032,9.0
EVT0003,EVT0003-H00,0,129,2026-01-11T11:52:26Z,155.874,0.0,35.910787,18.863262,0.032,9.0
EVT0003,EVT0003-H00,0,23,2026-01-11T11:52:26Z,155.874,0.0,35.894463,18.865731,0.032,9.0
EVT0003,EVT0003-H00,0,124,2026-01-11T11:52:26Z,155.874,0.0,35.906953,18.862182,0.032,9.0
EVT0003,EVT0003-H00,0,61,2026-01-11T11:52:26Z,155.874,0.0,35.899687,18.877052,0.032,9.0
EVT0003,EVT0003-H00,0,92,2026-01-11T11:52:26Z,155.874,0.0,35.892371,18.868271,0.032,9.0
EVT0003,EVT0003-H00,0,84,2026-01-11T11:52:26Z,155.874,0.0,35.901373,18.861091,0.032,9.0
EVT0003,EVT0003-H00,0,45,2026-01-11T11:52:26Z,155.874,0.0,35.888188,18.876463,0.032,9.0
EVT0003,EVT0003-H00,0,220,2026-01-11T11:52:26Z,155.874,0.0,35.899225,18.854351,0.032,9.0
EVT0003,EVT0003-H00,0,3,2026-01-11T11:52:26Z,155.874,0.0,35.891519,18.852043,0.032,9.0
EVT0003,EVT0003-H00,0,172,2026-01-11T11:52:26Z,155.874,0.0,35.887426,18.872586,0.032,9.0
EVT0003,EVT0003-H00,0,78,2026-01-11T11:52:26Z,155.874,0.0,35.887255,18.855449,0.032,9.0
EVT0003,EVT0003-H00,0,173,2026-01-11T11:52:26Z,155.874,0.0,35.894337,18.872948,0.032,9.0
EVT0003,EVT0003-H00,0,5,2026-01-11T11:52:26Z,155.874,0.0,35.904262,18.873972,0.032,9.0
EVT0003,EVT0003-H00,0,192,2026-01-11T11:52:26Z,155.874,0.0,35.881724,18.871006,0.032,9.0
EVT0003,EVT0003-H00,0,65,2026-01-11T11:52:26Z,155.874,0.0,35.899857,18.875347,0.032,9.0
EVT0003,EVT0003-H00,0,67,2026-01-11T11:52:26Z,155.874,0.0,35.903823,18.849567,0.032,9.0
EVT0003,EVT0003-H00,0,130,2026-01-11T11:52:26Z,155.874,0.0,35.909749,18.851594,0.032,9.0
EVT0003,EVT0003-H00,0,245,2026-01-11T11:52:26Z,155.874,0.0,35.910511,18.861671,0.032,9.0
EVT0003,EVT0003-H00,0,236,2026-01-11T11:52:26Z,155.874,0.0,35.903984,18.867022,0.032,9.0
EVT0003,EVT0003-H00,0,239,2026-01-11T11:52:26Z,155.874,0.0,35.886049,18.870787,0.032,9.0
EVT0003,EVT0003-H00,0,210,2026-01-11T11:52:26Z,155.874,0.0,35.913587,18.860645,0.032,9.0
EVT0003,EVT0003-H00,0,227,2026-01-11T11:52:26Z,155.874,0.0,35.905431,18.875604,0.032,9.0
EVT0003,EVT0003-H00,0,249,2026-01-11T11:52:26Z,155.874,0.0,35.897782,18.864275,0.032,9.0
EVT0003,EVT0003-H00,0,81,2026-01-11T11:52:26Z,155.874,0.0,35.881391,18.876141,0.032,9.0
EVT0003,EVT0003-H00,0,156,2026-01-11T11:52:26Z,155.874,0.0,35.902758,18.855416,0.032,9.0
EVT0003,EVT0003-H00,0,50,2026-01-11T11:52:26Z,155.874,0.0,35.892698,18.871159,0.032,9.0
EVT0003,EVT0003-H00,0,204,2026-01-11T11:52:26Z,155.874,0.0,35.897131,18.863694,0.032,9.0
EVT0003,EVT0003-H00,0,195,2026-01-11T11:52:26Z,155.874,0.0,35.899679,18.852077,0.032,9.0
EVT0003,EVT0003-H00,0,95,2026-01-11T11:52:26Z,155.874,0.0,35.895093,18.866938,0.032,9.0
EVT0003,EVT0003-H00,0,112,2026-01-11T11:52:26Z,155.874,0.0,35.895771,18.851622,0.032,9.0
EVT0003,EVT0003-H00,0,221,2026-01-11T11:52:26Z,155.874,0.0,35.894284,18.874355,0.032,9.0
EVT0003,EVT0003-H00,0,68,2026-01-11T11:52:26Z,155.874,0.0,35.907257,18.856459,0.032,9.0
EVT0003,EVT0003-H00,0,144,2026-01-11T11:52:26Z,155.874,0.0,35.907865,18.85215,0.032,9.0
EVT0003,EVT0003-H00,0,77,2026-01-11T11:52:26Z,155.874,0.0,35.890976,18.853706,0.032,9.0
EVT0003,EVT0003-H00,0,134,2026-01-11T11:52:26Z,155.874,0.0,35.889802,18.878159,0.032,9.0
EVT0003,EVT0003-H00,0,13,2026-01-11T11:52:26Z,155.874,0.0,35.889546,18.859858,0.032,9.0
EVT0003,EVT0003-H00,0,102,2026-01-11T11:52:26Z,155.874,0.0,35.909253,18.854393,0.032,9.0
EVT0003,EVT0003-H00,0,53,2026-01-11T11:52:26Z,155.874,0.0,35.895926,18.871619,0.032,9.0
EVT0003,EVT0003-H00,0,206,2026-01-11T11:52:26Z,155.874,0.0,35.910562,18.866103,0.032,9.0
EVT0003,EVT0003-H00,0,235,2026-01-11T11:52:26Z,155.874,0.0,35.912657,18.858784,0.032,9.0
EVT0003,EVT0003-H00,0,128,2026-01-11T11:52:26Z,155.874,0.0,35.888708,18.857726,0.032,9.0
EVT0003,EVT0003-H00,0,106,2026-01-11T11:52:26Z,155.874,0.0,35.908193,18.864804,0.032,9.0
EVT0003,EVT0003-H00,0,97,2026-01-11T11:52:26Z,155.874,0.0,35.908959,18.869165,0.032,9.0
EVT0003,EVT0003-H00,0,240,2026-01-11T11:52:26Z,155.874,0.0,35.896485,18.880485,0.032,9.0
EVT0003,EVT0003-H00,0,114,2026-01-11T11:52:26Z,155.874,0.0,35.886779,18.868464,0.032,9.0
EVT0003,EVT0003-H00,0,14,2026-01-11T11:52:26Z,155.874,0.0,35.897238,18.872707,0.032,9.0
EVT0003,EVT0003-H00,0,193,2026-01-11T11:52:26Z,155.874,0.0,35.883069,18.874084,0.032,9.0
EVT0003,EVT0003-H00,0,49,2026-01-11T11:52:26Z,155.874,0.0,35.909001,18.855179,0.032,9.0
EVT0003,EVT0003-H00,0,171,2026-01-11T11:52:26Z,155.874,0.0,35.893122,18.859302,0.032,9.0
EVT0003,EVT0003-H00,0,79,2026-01-11T11:52:26Z,155.874,0.0,35.887446,18.86815,0.032,9.0
EVT0003,EVT0003-H00,0,202,2026-01-11T11:52:26Z,155.874,0.0,35.888335,18.856511,0.032,9.0
EVT0003,EVT0003-H00,0,242,2026-01-11T11:52:26Z,155.874,0.0,35.909331,18.867432,0.032,9.0
EVT0003,EVT0003-H00,0,135,2026-01-11T11:52:26Z,155.874,0.0,35.90605,18.8602,0.032,9.0
EVT0003,EVT0003-H00,0,209,2026-01-11T11:52:26Z,155.874,0.0,35.91579,18.859697,0.032,9.0
EVT0003,EVT0003-H00,0,93,2026-01-11T11:52:26Z,155.874,0.0,35.907191,18.85629,0.032,9.0
EVT0003,EVT0003-H00,0,21,2026-01-11T11:52:26Z,155.874,0.0,35.907867,18.862191,0.032,9.0
EVT0003,EVT0003-H00,0,217,2026-01-11T11:52:26Z,155.874,0.0,35.91124,18.865209,0.032,9.0
EVT0003,EVT0003-H00,0,47,2026-01-11T11:52:26Z,155.874,0.0,35.895087,18.878462,0.032,9.0
EVT0003,EVT0003-H00,0,82,2026-01-11T11:52:26Z,155.874,0.0,35.904814,18.86018,0.032,9.0
EVT0003,EVT0003-H00,0,174,2026-01-11T11:52:26Z,155.874,0.0,35.911969,18.860978,0.032,9.0
EVT0003,EVT0003-H00,0,74,2026-01-11T11:52:26Z,155.874,0.0,35.889176,18.867607,0.032,9.0
EVT0003,EVT0003-H00,0,224,2026-01-11T11:52:26Z,155.874,0.0,35.8829,18.875972,0.032,9.0
EVT0003,EVT0003-H00,0,143,2026-01-11T11:52:26Z,155.874,0.0,35.911636,18.856387,0.032,9.0
EVT0003,EVT0003-H00,0,37,2026-01-11T11:52:26Z,155.874,0.0,35.898904,18.870799,0.032,9.0
EVT0003,EVT0003-H00,0,211,2026-01-11T11:52:26Z,155.874,0.0,35.887851,18.870329,0.032,9.0
EVT0003,EVT0003-H00,0,186,2026-01-11T11:52:26Z,155.874,0.0,35.880553,18.871044,0.032,9.0
EVT0003,EVT0003-H00,0,10,2026-01-11T11:52:26Z,155.874,0.0,35.907106,18.852874,0.032,9.0
EVT0003,EVT0003-H00,0,1,2026-01-11T11:52:26Z,155.874,0.0,35.898059,18.880142,0.032,9.0
EVT0003,EVT0003-H00,0,178,2026-01-11T11:52:26Z,155.874,0.0,35.9023,18.867769,0.032,9.0
EVT0003,EVT0003-H00,0,73,2026-01-11T11:52:26Z,155.874,0.0,35.915129,18.852362,0.032,9.0
EVT0003,EVT0003-H00,0,179,2026-01-11T11:52:26Z,155.874,0.0,35.905833,18.863405,0.032,9.0
EVT0003,EVT0003-H00,0,40,2026-01-11T11:52:26Z,155.874,0.0,35.889838,18.863644,0.032,9.0
EVT0003,EVT0003-H00,0,120,2026-01-11T11:52:26Z,155.874,0.0,35.89347,18.874493,0.032,9.0
EVT0003,EVT0003-H00,0,191,2026-01-11T11:52:26Z,155.874,0.0,35.911961,18.862445,0.032,9.0
EVT0003,EVT0003-H00,0,225,2026-01-11T11:52:26Z,155.874,0.0,35.907957,18.87181,0.032,9.0
EVT0003,EVT0003-H00,0,33,2026-01-11T11:52:26Z,155.874,0.0,35.888928,18.862907,0.032,9.0
EVT0003,EVT0003-H00,0,63,2026-01-11T05:52:26Z,149.874,6.0,35.860445,18.900605,0.032,9.0
EVT0003,EVT0003-H00,0,41,2026-01-11T05:52:26Z,149.874,6.0,35.866311,18.874752,0.032,9.0
EVT0003,EVT0003-H00,0,16,2026-01-11T05:52:26Z,149.874,6.0,35.86669,18.873193,0.032,9.0
EVT0003,EVT0003-H00,0,72,2026-01-11T05:52:26Z,149.874,6.0,35.860302,18.889742,0.032,9.0
EVT0003,EVT0003-H00,0,129,2026-01-11T05:52:26Z,149.874,6.0,35.874206,18.887864,0.032,9.0
EVT0003,EVT0003-H00,0,23,2026-01-11T05:52:26Z,149.874,6.0,35.866311,18.872372,0.032,9.0
EVT0003,EVT0003-H00,0,124,2026-01-11T05:52:26Z,149.874,6.0,35.863039,18.890152,0.032,9.0
EVT0003,EVT0003-H00,0,61,2026-01-11T05:52:26Z,149.874,6.0,35.857531,18.899359,0.032,9.0
EVT0003,EVT0003-H00,0,92,2026-01-11T05:52:26Z,149.874,6.0,35.851403,18.880228,0.032,9.0
EVT0003,EVT0003-H00,0,84,2026-01-11T05:52:26Z,149.874,6.0,35.864326,18.893808,0.032,9.0
EVT0003,EVT0003-H00,0,45,2026-01-11T05:52:26Z,149.874,6.0,35.857824,18.895147,0.032,9.0
EVT0003,EVT0003-H00,0,220,2026-01-11T05:52:26Z,149.874,6.0,35.854894,18.876195,0.032,9.0
EVT0003,EVT0003-H00,0,3,2026-01-11T05:52:26Z,149.874,6.0,35.86051,18.874597,0.032,9.0
EVT0003,EVT0003-H00,0,172,2026-01-11T05:52:26Z,149.874,6.0,35.860622,18.890316,0.032,9.0
EVT0003,EVT0003-H00,0,78,2026-01-11T05:52:26Z,149.874,6.0,35.848669,18.86627,0.032,9.0
EVT0003,EVT0003-H00,0,173,2026-01-11T05:52:26Z,149.874,6.0,35.856016,18.893302,0.032,9.0
EVT0003,EVT0003-H00,0,5,2026-01-11T05:52:26Z,149.874,6.0,35.86563,18.913205,0.032,9.0
EVT0003,EVT0003-H00,0,192,2026-01-11T05:52:26Z,149.874,6.0,35.846233,18.89388,0.032,9.0
EVT0003,EVT0003-H00,0,65,2026-01-11T05:52:26Z,149.874,6.0,35.860246,18.899916,0.032,9.0
EVT0003,EVT0003-H00,0,67,2026-01-11T05:52:26Z,149.874,6.0,35.86112,18.864542,0.032,9.0
EVT0003,EVT0003-H00,0,130,2026-01-11T05:52:26Z,149.874,6.0,35.864921,18.866102,0.032,9.0
EVT0003,EVT0003-H00,0,245,2026-01-11T05:52:26Z,149.874,6.0,35.864915,18.874008,0.032,9.0
EVT0003,EVT0003-H00,0,236,2026-01-11T05:52:26Z,149.874,6.0,35.860614,18.896932,0.032,9.0
EVT0003,EVT0003-H00,0,239,2026-01-11T05:52:26Z,149.874,6.0,35.852285,18.886354,0.032,9.0
EVT0003,EVT0003-H00,0,210,2026-01-11T05:52:26Z,149.874,6.0,35.868917,18.882979,0.032,9.0
EVT0003,EVT0003-H00,0,227,2026-01-11T05:52:26Z,149.874,6.0,35.866002,18.89936,0.032,9.0
EVT0003,EVT0003-H00,0,249,2026-01-11T05:52:26Z,149.874,6.0,35.855976,18.884841,0.032,9.0
EVT0003,EVT0003-H00,0,81,2026-01-11T05:52:26Z,149.874,6.0,35.858407,18.904869,0.032,9.0
EVT0003,EVT0003-H00,0,156,2026-01-11T05:52:26Z,149.874,6.0,35.853986,18.883221,0.032,9.0
EVT0003,EVT0003-H00,0,50,2026-01-11T05:52:26Z,149.874,6.0,35.851762,18.894379,0.032,9.0
EVT0003,EVT0003-H00,0,204,2026-01-11T05:52:26Z,149.874,6.0,35.85752,18.892175,0.032,9.0
EVT0003,EVT0003-H00,0,195,2026-01-11T05:52:26Z,149.874,6.0,35.862313,18.878624,0.032,9.0
EVT0003,EVT0003-H00,0,95,2026-01-11T05:52:26Z,149.874,6.0,35.860039,18.891115,0.032,9.0
EVT0003,EVT0003-H00,0,112,2026-01-11T05:52:26Z,149.874,6.0,35.85702,18.871785,0.032,9.0
EVT0003,EVT0003-H00,0,221,2026-01-11T05:52:26Z,149.874,6.0,35.862783,18.90481,0.032,9.0
EVT0003,EVT0003-H00,0,68,2026-01-11T05:52:26Z,149.874,6.0,35.862392,18.87122,0.032,9.0
EVT0003,EVT0003-H00,0,144,2026-01-11T05:52:26Z,149.874,6.0,35.875616,18.879742,0.032,9.0
EVT0003,EVT0003-H00,0,77,2026-01-11T05:52:26Z,149.874,6.0,35.846737,18.883206,0.032,9.0
EVT0003,EVT0003-H00,0,134,2026-01-11T05:52:26Z,149.874,6.0,35.852148,18.904744,0.032,9.0
EVT0003,EVT0003-H00,0,13,2026-01-11T05:52:26Z,149.874,6.0,35.861762,18.89399,0.032,9.0
EVT0003,EVT0003-H00,0,102,2026-01-11T05:52:26Z,149.874,6.0,35.867927,18.881625,0.032,9.0
EVT0003,EVT0003-H00,0,53,2026-01-11T05:52:26Z,149.874,6.0,35.859783,18.889089,0.032,9.0
EVT0003,EVT0003-H00,0,206,2026-01-11T05:52:26Z,149.874,6.0,35.867031,18.904668,0.032,9.0
EVT0003,EVT0003-H00,0,235,2026-01-11T05:52:26Z,149.874,6.0,35.870328,18.891142,0.032,9.0
EVT0003,EVT0003-H00,0,128,2026-01-11T05:52:26Z,149.874,6.0,35.852971,18.882697,0.032,9.0
EVT0003,EVT0003-H00,0,106,2026-01-11T05:52:26Z,149.874,6.0,35.8673,18.895699,0.032,9.0
EVT0003,EVT0003-H00,0,97,2026-01-11T05:52:26Z,149.874,6.0,35.868391,18.886152,0.032,9.0
EVT0003,EVT0003-H00,0,240,2026-01-11T05:52:26Z,149.874,6.0,35.853524,18.91205,0.032,9.0
EVT0003,EVT0003-H00,0,114,2026-01-11T05:52:26Z,149.874,6.0,35.846792,18.890792,0.032,9.0
EVT0003,EVT0003-H00,0,14,2026-01-11T05:52:26Z,149.874,6.0,35.861981,18.895553,0.032,9.0
EVT0003,EVT0003-H00,0,193,2026-01-11T05:52:26Z,149.874,6.0,35.852674,18.890602,0.032,9.0
